"datasetID","dataType","nSamples","nAnalytes","minRowNonNaNumber.log2","maxRowNonNaNumber.log2","minRowNaPercentage.log2","maxRowNaPercentage.log2","minColNaPercentage.log2","maxColNaPercentage.log2","percNATotal.log2","percOfRowsWithNAs.log2","percOfColsWithNAs.log2","corSampleMeanNA.log2","corSampleMeanNAPval.log2","corAnalyteMeanNA.log2","corAnalyteMeanNAPval.log2","mean.wNAs.log2","median.wNAs.log2","min.wNAs.log2","max.wNAs.log2","medianSampleVariance.wNAs.log2","medianAnalyteVariance.wNAs.log2","variance.wNAs.log2","kurtosis.wNAs.log2","skewness.wNAs.log2","prctPC1.wNAs.log2","prctPC2.wNAs.log2","bimodalityRowCorr.wNAs.log2","bimodalityRowCorrSeed.wNAs.log2","bimodalityColCorr.wNAs.log2","bimodalityColCorrSeed.wNAs.log2","linearCoefPoly2Row.wNAs.log2","quadraticCoefPoly2Row.wNAs.log2","coefHclustRows.wNAs.log2","coefHclustRowsSeed.wNAs.log2","intensityNAProb50.sd.wNAs.log2","intensityNAProb90.sd.wNAs.log2","intensityNAProbSeed.wNAs.log2","intensityNAProbnSamplesWithProbValue.wNAs.log2","nDistinctValues.log2","nNegativeNumbers.log2"
"E-ENAD-42-tpms_median.tsv","RNAseq_tpms_median",118,53571,1,118,0,99.1525423728814,25.7284724944466,54.8412387299098,39.3873139685682,70.7714995053294,100,0.104415690656967,0.260078551396749,-0.733425004400112,0,1.16201818312345,1,-3.32192809488736,17.7224340040731,8.11513283691888,0.821719446968376,8.17246549826469,-0.360028566603622,0.365363699003374,0.20712894083341,0.160264397116059,NA,123,0.158414598033946,NA,0.107776093190049,-0.026006391992481,0.686953075035811,123,0.556202240061156,0.859579299138982,NA,118,5694,0
"E-ENAD-43-tpms_median.tsv","RNAseq_tpms_median",28,24994,1,28,0,96.4285714285714,12.354965191646,15.2596623189565,14.2514203408818,27.6426342322157,100,-0.595593272308058,0.00082622568736651,-0.742848593305541,0,2.35987605320238,2.8073549220576,-3.32192809488736,16.7693471529865,9.27667489984459,0.209921867724336,9.31876828315854,-0.552959411798772,-0.15668490613544,0.201592958894961,0.171692290183218,NA,123,1.39534166463849,NA,-0.00726133779148788,-0.0122883779385167,0.732602777609674,123,0.0724576479498987,0.117170602879106,NA,28,2335,0
"E-ERAD-401-tpms_median.tsv","RNAseq_tpms_median",28,31533,1,28,0,96.4285714285714,21.8754955126376,32.5246567088447,28.0623247301013,44.324992864618,100,0.733442802408319,1.58629105748675e-05,-0.793312142668159,0,2.33909229725553,2.58496250072116,-3.32192809488736,17.4263466641138,10.6857300453816,0.247252747252747,10.599267470724,-0.923548950209256,-0.0131941528957292,0.354982781945892,0.151830305069808,NA,123,0.873268647299286,NA,-0.0411974961858008,-0.00815872591171917,0.769054075111422,123,0.313893721102624,0.404418129628251,NA,28,2509,0
"E-ERAD-475-tpms_median.tsv","RNAseq_tpms_median",18,24096,1,18,0,94.4444444444444,11.6907370517928,47.7050132802125,27.1024697506271,57.6402722443559,100,-0.0815273477812178,0.748150869850371,-0.656948142797168,0,3.18514625232179,3.32192809488736,-3.32192809488736,18.0485720163714,7.01086325439842,1.39874480633829,6.54059818586531,0.0301978856473073,0.0661542958577772,0.408389923155494,0.227313726089154,NA,123,1.40019773489167,NA,0.331502017829949,-0.0428460504813758,0.87979641843817,123,0.980441092052383,1.11011365917389,NA,18,2356,0
"E-GEOD-110315-tpms_median.tsv","RNAseq_tpms_median",291,40354,1,291,0,99.6563573883162,28.6687812856222,47.0907468900233,33.9130482174338,61.7088764434752,100,0.23058965784238,7.17915006860814e-05,-0.841211947900396,0,2.81681633594452,3.16992500144231,-3.32192809488736,14.7419409248781,8.34297308390563,0.707103054117534,8.2644594784168,-0.463121774601957,-0.225975935880822,0.0796762634376751,0.0604439908066696,NA,123,0.107017368183738,NA,0.119300200422776,-0.0434292207982264,0.66558473189388,123,0.316676119809455,0.702706355300105,123,200,4297,0
"E-GEOD-113769-tpms_median.tsv","RNAseq_tpms_median",6,27124,1,6,0,83.3333333333333,7.25925379737502,20.2698717003392,15.9028904291402,31.0794868013567,100,-0.2,0.713888888888889,-0.719926703777168,0,1.62190989877133,1.58496250072116,-3.32192809488736,16.1563596400853,9.53945268634343,0.401691854637812,9.53598822790605,-0.380102136139204,0.235954797917337,0.420398565810463,0.261117460205738,NA,123,2.10614775652065,NA,-0.0108590885610355,-0.00951294896007948,0.927250847647893,123,0.465315562578801,0.874360115727334,NA,6,1476,0
"E-GEOD-115796-tpms_median.tsv","RNAseq_tpms_median",9,36227,1,9,0,88.8888888888889,18.8947470118972,25.9585392110857,22.2078069457096,39.6913903994258,100,0.716666666666667,0.0368661816578483,-0.781477993491252,0,2.68211508578409,3.16992500144231,-3.32192809488736,14.9565122883811,8.49627084724319,0.5,8.13837460386863,-0.504993061728621,-0.196030325976353,0.381423033610276,0.183250123323062,NA,123,1.37950405555621,NA,0.00868709660447248,-0.0224748324732001,0.810503667025715,123,0.433750235203449,0.902170502143617,NA,9,1538,0
"E-GEOD-18068-tpms_median.tsv","RNAseq_tpms_median",12,18670,1,12,0,91.6666666666667,16.2453133369041,47.9646491697911,28.8635957864667,57.0862346009641,100,0.237762237762238,0.457102206809002,-0.715444838491499,0,3.14663355817732,3.58496250072116,-3.32192809488736,16.3076633197311,9.69490855136233,1.9179784698457,9.60072469151811,-0.335253747120668,-0.189801268934216,0.327202322406426,0.206584935170604,NA,123,0.714276487401951,NA,0.518912602857265,-0.124880780175251,0.837357999894649,123,1.34270527516533,1.51584400486165,NA,12,2353,0
"E-GEOD-22131-tpms_median.tsv","RNAseq_tpms_median",12,28466,1,12,0,91.6666666666667,14.4453031686925,34.8240005620741,25.1788683575728,44.4319539099276,100,0.335664335664336,0.286690914249746,-0.738159497009532,0,3.0087155922156,3.32192809488736,-3.32192809488736,15.4986622522487,8.20432847452832,0.596749515861693,7.99820538470293,-0.504807081994439,-0.139549444962857,0.451266010039554,0.250646771320699,NA,123,1.90951931556858,NA,-0.0329222752864196,-0.00866289495033013,0.849122587844897,123,0.845796748146164,1.24314918881254,NA,12,1671,0
"E-GEOD-26284-tpms_median.tsv","RNAseq_tpms_median",81,54147,1,81,0,98.7654320987654,32.0073134245665,99.6140137034369,49.9180443178572,99.9464420928214,100,0.255374887082204,0.0216401950863975,-0.732119791597623,0,1.61752666085507,1.58496250072116,-3.32192809488736,18.8057281303688,8.57472015821873,2.48047323638821,9.02672901014769,-0.58028805065798,0.185501624525936,0.163602105477674,0.108689513483755,NA,123,0.139102047481648,NA,0.609555301552504,-0.142389878714848,0.928864993034074,123,1.71954827308457,2.58559198647058,NA,81,4195,0
"E-GEOD-29163-tpms_median.tsv","RNAseq_tpms_median",10,51081,1,10,0,90,10.7456784322938,31.3267163916133,17.6893561206711,41.9412305945459,100,-0.309090909090909,0.387054968154447,-0.708377258235506,0,2.22636381084821,2.58496250072116,-3.32192809488736,14.5810240010666,7.69177007986577,1.40279295842354,7.79375586245197,-0.479066097697491,-0.226845186587447,0.292540483786574,0.255614692282923,NA,123,0.907117275695436,NA,0.210408230154025,-0.0935908535145972,0.809853234876785,123,0.356128041411646,1.70771733194424,NA,10,1313,0
"E-GEOD-30720-tpms_median.tsv","RNAseq_tpms_median",19,23549,1,19,0,94.7368421052632,17.9115886024884,22.9436494118646,20.062981778196,35.2074398063612,100,0.578947368421053,0.0106827442455514,-0.735879101017356,0,3.39104496814249,3.4594316186373,-3.32192809488736,15.0151972377806,5.59444810510716,0.265112405693281,5.61672949202353,0.416076622184988,0.0875669170939203,0.107577858477377,0.0905973438689419,NA,123,2.461677894883,NA,-0.117222491072994,0.00329321624198285,0.712029918405412,123,0.207279358078939,0.42860889370813,NA,19,2542,0
"E-GEOD-31234-tpms_median.tsv","RNAseq_tpms_median",5,30686,1,5,0,80,15.860653066545,24.8908296943231,20.2333311607899,38.0629603076321,100,0.9,0.0833333333333333,-0.675584525221706,0,2.35580095916518,2.32192809488736,-3.32192809488736,14.8511146001383,9.98148523988205,0.471090563624974,10.0518090419891,-0.867873896348393,0.047526550608615,0.550541042086898,0.192351642437483,NA,123,1.8509813805239,NA,0.0574120151565823,-0.0299954048989694,0.926520439312881,123,0.954860765456767,1.70948228028491,NA,5,1200,0
"E-GEOD-38344-tpms_median.tsv","RNAseq_tpms_median",6,70283,1,6,0,83.3333333333333,19.2877367215401,42.0613804191625,28.2790053545428,54.4811689882333,100,0.542857142857143,0.297222222222222,-0.691968993314145,0,1.54860405987175,1.58496250072116,-3.32192809488736,15.1658883919712,6.84209960146516,1.32424276003498,6.92075324260503,-0.221525017138646,0.195474186606647,0.465857666057377,0.213682943197621,NA,123,2.15207239735188,NA,0.31336157620126,-0.0513847999743288,0.877188540102039,123,1.72143233122738,3.71462527967213,NA,6,1285,0
"E-GEOD-41797-tpms_median.tsv","RNAseq_tpms_median",6,31310,1,6,0,83.3333333333333,8.29128074097732,16.6687959118492,13.9524113701693,27.486426061961,100,0.942857142857143,0.0166666666666667,-0.698869426895227,0,2.70136112956077,3,-3.32192809488736,13.981032058361,9.1463001541502,0.490690668851467,9.16640065561189,-0.64781095072538,-0.230323787313738,0.366176295001188,0.23727966421449,NA,123,2.1077561780241,NA,-0.0305813092993755,-0.0239282405923584,0.881691174543131,123,0.497934228281654,0.556936354186812,NA,6,1208,0
"E-GEOD-42550-tpms_median.tsv","RNAseq_tpms_median",7,46775,1,7,0,85.7142857142857,9.31694281133084,11.7969000534474,10.3584026876384,20.915018706574,100,-0.107142857142857,0.83968253968254,-0.660495341213682,0,2.02113657956175,2.32192809488736,-3.32192809488736,14.0467829703564,8.41827581989081,0.598120506831491,8.54940109122857,-0.637836347489146,-0.15928940801942,0.619352092936953,0.212562025077755,NA,123,1.07194606913104,NA,0.0547610191623924,-0.0217898595779494,0.940990150092521,123,0.138852064530371,0.490647725131589,NA,7,1297,0
"E-GEOD-42871-tpms_median.tsv","RNAseq_tpms_median",9,48484,1,9,0,88.8888888888889,14.1943734015345,31.9156835244617,20.0776430254196,44.1671479250887,100,-0.733333333333333,0.0311232363315697,-0.745521040115434,0,2.11461408494537,2.32192809488736,-3.32192809488736,16.0247717458458,7.1735901051598,1.27659922514317,7.36310867629207,-0.297963592139624,-0.0976583688853678,0.457171407502132,0.200745715451324,NA,123,1.1159284373493,NA,0.228223530708145,-0.0492142580673157,0.85481623400937,123,0.395452995198802,1.24710757604167,NA,9,1453,0
"E-GEOD-42891-tpms_median.tsv","RNAseq_tpms_median",6,41588,1,6,0,83.3333333333333,15.9276714436857,26.8106184476291,21.6456670193325,40.6920265461191,100,0.6,0.241666666666667,-0.666834330680055,0,2.45577137001103,2.8073549220576,-3.32192809488736,15.3527676270287,8.1286561473734,1.25605306434613,7.93221227420473,-0.431556864040665,-0.143056752538274,0.366942146571355,0.210962946819943,NA,123,1.95825910137211,NA,0.200511764006969,-0.0757286574297036,0.884756625825879,123,1.14464989626755,2.03099969493072,NA,6,1274,0
"E-GEOD-43245-tpms_median.tsv","RNAseq_tpms_median",6,36463,1,6,0,83.3333333333333,14.889065628171,20.5989633326934,18.1183665633656,35.4606038998437,100,-0.314285714285714,0.563888888888889,-0.644686976000776,0,2.64962804048877,3,-3.32192809488736,15.4824928683726,7.87235983209399,1.23630779795573,7.76286607031609,-0.31018236625409,-0.197673965041638,0.302525639806544,0.288419064800847,NA,123,2.71323632337209,NA,0.115538055269905,-0.0786027050817791,0.885654622423027,123,0.592419326293971,1.17332211467926,NA,6,1276,0
"E-GEOD-43727-tpms_median.tsv","RNAseq_tpms_median",6,31291,1,6,0,83.3333333333333,8.50723850308395,16.7971621232942,13.9544917068806,27.557444632642,100,0.942857142857143,0.0166666666666667,-0.697812660524945,0,2.70604970895283,3,-3.32192809488736,13.9804966361835,9.06432377220884,0.490520486138087,9.13894144819581,-0.647120725672344,-0.228237485503409,0.367955434475493,0.235775638633711,NA,123,2.10489964108575,NA,-0.0277441526907944,-0.0239843299832431,0.883249394681118,123,0.472484917547396,0.506753493434581,NA,6,1209,0
"E-GEOD-46817-tpms_median.tsv","RNAseq_tpms_median",7,35303,1,7,0,85.7142857142857,25.2839702008328,34.99702574852,30.4838520400937,52.7632212559839,100,0.392857142857143,0.395634920634921,-0.681251757846063,0,2.37063893457745,2.32192809488736,-3.32192809488736,14.6234242898699,9.90400481155847,0.54071281091953,9.86910407360161,-0.883670219444442,0.0445513130163083,0.251144900549387,0.188459729797138,NA,123,5.86029181993809,NA,0.120079381912668,-0.042249058356878,0.868157468432625,123,0.470092180269444,0.909492641725094,NA,7,1318,0
"E-GEOD-49906-tpms_median.tsv","RNAseq_tpms_median",10,35817,1,10,0,90,18.5358907781221,39.8470000279197,29.9785018287405,52.7961582488762,100,-0.43030303030303,0.218028474590315,-0.788731531623656,0,1.22389396504592,1,-3.32192809488736,17.2587408396626,10.8182097500032,0.937260108723054,11.1314745131807,-0.830999577774381,0.294821631554823,0.482372996666754,0.24927919051195,NA,123,1.31248425633376,NA,0.241639094645617,-0.0458000291461045,0.848036776789623,123,0.483193851146493,0.426974463385309,NA,10,1682,0
"E-GEOD-50191-tpms_median.tsv","RNAseq_tpms_median",23,35157,1,23,0,95.6521739130435,20.8066672355434,46.0704838296783,26.3315735254653,59.7974798759849,100,-0.5,0.016245230399873,-0.822017123440908,0,2.47036018738128,2.8073549220576,-3.32192809488736,16.8014052398816,9.00481447068655,2.46378335927575,9.2279797746589,-0.593517584256571,-0.172810749505868,0.304448637670201,0.155178081469588,NA,123,1.56840648951837,NA,0.489709598748359,-0.129019380809955,0.773419897557148,123,0.333534438705304,0.698141901286976,NA,23,2135,0
"E-GEOD-51662-tpms_median.tsv","RNAseq_tpms_median",25,8930,1,25,0,96,76.1702127659574,98.3090705487122,90.6136618141097,99.9440089585666,100,0.766153846153846,1.35474959197006e-05,-0.036751700865201,0.000513383641613852,7.8289692558538,7.68650052718322,2.8073549220576,19.7254478092964,1.62914491764792,1.06030172195133,2.79274279843798,3.4426357103386,1.01455624941723,0.31099549051918,0.105869015290248,NA,123,0.0793664876962036,NA,0.121241078632738,0.00568892588855612,0.791667526428605,123,1.71198977213324,1.63348321517981,NA,17,2343,0
"E-GEOD-52564-tpms_median.tsv","RNAseq_tpms_median",8,34345,1,8,0,87.5,16.7418838258844,43.6482748580579,31.3972193914689,56.0634735769399,100,-0.547619047619048,0.170982142857143,-0.761619701684323,0,1.99329749780576,2,-3.32192809488736,17.0024194857784,10.6924705500524,1.4371706722472,10.633027151068,-0.890801589836866,0.111300215158766,0.376342924077035,0.211529527128632,NA,123,1.3040075721757,NA,0.460732009139591,-0.100260626586511,0.863820753268538,123,0.769565432933009,0.803210860407503,NA,8,1531,0
"E-GEOD-52806-tpms_median.tsv","RNAseq_tpms_median",18,27896,1,18,0,94.4444444444444,15.9592773157442,28.7532262689991,22.2363620431444,40.7155147691425,100,0.8766134363868,1.82143394508603e-06,-0.828096250232419,0,2.97487002973658,3.58496250072116,-3.32192809488736,15.3198837684264,9.52878711977818,0.711287519268795,9.29062556663465,-0.43534559513551,-0.380478554516391,0.539031297781933,0.121852261450708,NA,123,2.26054213336173,NA,0.0740478758021877,-0.0473353492293401,0.823467710749651,123,0.755013985385331,1.29998478072032,NA,18,2010,0
"E-GEOD-53197-tpms_median.tsv","RNAseq_tpms_median",51,29538,1,51,0,98.0392156862745,18.1528878055386,29.6939535513576,23.4603083565338,42.5248832013,100,-0.621719457013575,2.00960464424288e-06,-0.7809217290882,0,3.08646752662197,3.58496250072116,-3.32192809488736,14.9037406565103,8.32354329247875,0.693864704367547,8.33566840487603,-0.218573872969233,-0.396645723588201,0.499063619737056,0.22112720981724,NA,123,2.18959523281638,NA,0.275645095022047,-0.0747671407238402,0.817120148255434,123,0.268611659299934,0.320047233876464,NA,51,3164,0
"E-GEOD-53960-tpms_median.tsv","RNAseq_tpms_median",80,28125,1,80,0,98.75,14.8657777777778,35.1964444444444,26.1764444444444,48.0711111111111,100,-0.73574036417323,7.62776302980602e-15,-0.808270470282861,0,2.11876306350756,2.58496250072116,-3.32192809488736,19.1122995026928,8.19966692683096,1.49624345829509,8.49133009062471,-0.53345426440093,-0.123505958878938,0.250818849314663,0.164451973947041,NA,123,0.726499437146731,NA,0.0478163918189539,-0.0889312976201799,0.813053621280673,123,0.334089630143584,0.649858206094439,NA,80,3662,0
"E-GEOD-54272-tpms_median.tsv","RNAseq_tpms_median",6,27273,1,6,0,83.3333333333333,19.8034686319803,26.5537344626554,24.1392586074139,42.9105708942911,100,-0.828571428571429,0.0583333333333333,-0.769226378963784,0,1.50786921869968,1.58496250072116,-3.32192809488736,15.666113021993,9.07560396236763,0.837368709564087,9.03886694410151,-0.0513095527212561,0.385096582135516,0.380545718768094,0.254275978980658,NA,123,2.54125272442547,NA,0.0433471322411438,-0.0223238851768474,0.895820413312615,123,0.288221170202345,0.905474212628324,NA,6,1510,0
"E-GEOD-55482-tpms_median.tsv","RNAseq_tpms_median",9,23878,1,9,0,88.8888888888889,9.44383951754753,11.8686657173968,10.2916678299876,18.6364017086858,100,0.433333333333333,0.249917328042328,-0.620796120553888,0,2.75238261293874,3.16992500144231,-3.32192809488736,14.6338466628329,8.09035648922213,0.0524324482406663,8.05732566181135,-0.0398993557103435,-0.219105574579476,0.213227954964226,0.162574137284231,NA,123,3.04702346336015,NA,-0.0685319168310324,9.27060645058001e-06,0.825627284297011,123,0.143828163875601,0.227043918597356,NA,9,1705,0
"E-GEOD-55966-tpms_median.tsv","RNAseq_tpms_median",16,45934,1,16,0,93.75,24.6266382200549,52.7909609439631,41.814614446815,69.3603866417033,100,0.870588235294118,0,-0.649425458863642,0,0.976777154615299,1,-3.32192809488736,18.8044556263477,7.06105523672463,1.35897691986346,7.16951533649142,-0.505040933824578,0.204832589903482,0.295583992150811,0.128582647749628,NA,123,0.214991669377143,NA,0.0864055390147143,-0.0574522836015544,0.721096864474761,123,1.57309330754272,3.74110822058815,NA,16,993,0
"E-GEOD-56297-tpms_median.tsv","RNAseq_tpms_median",9,43158,1,9,0,88.8888888888889,13.0242365262524,19.7437323323602,16.5701221866939,32.624310672413,100,0.283333333333333,0.462990520282187,-0.712251867877723,0,1.94825422150557,2,-3.32192809488736,16.3480365127006,5.67956121047056,0.367137956754444,5.74694464835647,0.254775102621055,0.0778842572000324,0.330773398268716,0.174554446971304,NA,123,1.36223103119839,NA,-0.0457157733650643,-0.00531427181329067,0.808709934833269,123,0.351121101412512,0.549893619604312,NA,9,1459,0
"E-GEOD-56796-tpms_median.tsv","RNAseq_tpms_median",19,40590,1,19,0,94.7368421052632,25.2278886425228,35.5309189455531,30.9971343732576,52.7790096082779,100,0.370175438596491,0.119404992325081,-0.817774489688709,0,1.68496299024478,1.58496250072116,-3.32192809488736,14.7245671431759,11.1497591688461,0.504915017057519,11.2115946611276,-0.989311901469369,0.151354016493828,0.335104396168183,0.180597232440858,NA,123,0.878273385325077,NA,0.122040132698882,-0.038137915851644,0.764672959040808,123,0.302375318543708,0.480900549063457,NA,19,2212,0
"E-GEOD-57337-tpms_median.tsv","RNAseq_tpms_median",94,35915,1,94,0,98.936170212766,26.807740498399,38.4546846721426,31.1398662918652,51.4464708339134,100,0.13755784256797,0.186127191382024,-0.840495809243637,0,2.6040911220511,3,-3.32192809488736,15.7048762861734,8.27733486178709,0.406489590566887,8.32780790353132,-0.406592524621766,-0.178337667880433,0.167960059845414,0.0622505864896693,NA,123,0.0990960597542997,NA,0.0558631904183355,-0.0261038185578053,0.651958787560314,123,0.202939606849666,0.446920775219511,NA,94,5224,0
"E-GEOD-58856-tpms_median.tsv","RNAseq_tpms_median",5,20897,1,5,0,80,8.48925683112409,59.0371823706752,26.4621716035795,61.3676604297268,100,-0.4,0.516666666666667,-0.719503608651433,0,1.79593734993192,1.58496250072116,-3.32192809488736,16.7574941863563,8.87287611240299,2.69567503891363,8.78751204426055,0.0108576334933015,0.298208940328717,0.425909329146771,0.265125025462989,NA,123,1.54337314169031,NA,0.333349307477377,-0.0549944131220584,0.90573696340896,123,2.95314213068041,3.08273163458003,NA,5,1277,0
"E-GEOD-61857-tpms_median.tsv","RNAseq_tpms_median",8,42315,1,8,0,87.5,11.0031903580291,22.5026586316909,17.3723856788373,33.8603332151719,100,0.928571428571429,0.00223214285714286,-0.674686031734454,0,2.59670699562799,2.8073549220576,-3.32192809488736,14.7351857833989,6.54151778830396,0.668625120538985,6.46262883289314,-0.0873361542116893,-0.152773133319031,0.415648276705603,0.23367842661807,NA,123,1.0471699522981,NA,-0.0842977181620605,-0.0163919737249896,0.856777266511561,123,0.635030951397456,0.856745433479967,NA,8,1322,0
"E-GEOD-62671-tpms_median.tsv","RNAseq_tpms_median",8,16845,1,8,0,87.5,4.06055209260908,7.80053428317008,5.64336598397151,11.5761353517364,100,-0.833333333333333,0.0153769841269841,-0.535654179217602,0,3.10812430205593,3.32192809488736,-3.32192809488736,14.8792481899644,7.88927900290363,0.424872600409264,8.09672091034387,0.328411494834993,-0.215823380134771,0.520986073255656,0.274280091500592,NA,123,1.2961130589715,NA,0.0562949094623345,-0.0212910006375634,0.859733330810029,123,0.13396784843492,0.368370998126338,NA,8,2027,0
